;ANO;NUTS_III;CODIGO_CONCELHO;Concelho;zona rqs;saifi at num;saidi at min;maifi at num;tiepi mt min;end mt mwh;saifi mt num;saidi mt min;maifi mt num;saifi bt num;saidi bt min;ligacao_auxiliar_mapa;codigo_concelho_sem_digitos;distrito
1676;2018;Região de Leiria;1008;Figueiró dos Vinhos;Zona A;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
1677;2018;Ave;307;Fafe;Zona B;0;0;0;31,6668;3,44989;1,05092;33,3552;7,53462;1,04587;42,0055;1;3;Braga
1678;2018;Douro;1710;Sabrosa;Concelho;0;0;0;90,5285;3,36051;0,944954;109,085;19,1835;1,20225;106,494;1;17;Vila Real
1679;2018;Área Metropolitana do Porto;1312;Porto;Concelho;0;0;0;16,33;41,5894;0,266045;16,6081;0,293691;0,354101;29,8216;1;13;Porto
1680;2018;Douro;1819;Tabuaço;Zona B;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
1681;2018;Área Metropolitana de Lisboa;1109;Mafra;Zona B;0;0;0;56,3962;9,13954;1,32984;63,4098;2,26227;1,22684;64,311;1;11;Lisboa
1682;2018;Douro;1820;Tarouca;Zona C;0;0;2;343,151;12,7602;1,47621;666,604;21,3479;1,98128;181,622;1;18;Viseu
1683;2018;Alentejo Central;701;Alandroal;Zona C;0;0;0;171,624;7,80961;3,72913;160,037;40,5215;3,75821;226,58;1;7;Évora
1684;2018;Baixo Alentejo;204;Barrancos;Zona B;0;0;0;0;0;0;0;0;0;0;1;2;Beja
1685;2018;Alto Alentejo;1206;Crato;Zona B;0;0;0;0;0;0;0;0;0;0;1;12;Portalegre
1686;2018;Médio Tejo;1420;Vila Nova da Barquinha;Zona A;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
1687;2018;Algarve;808;Loulé;Zona B;0;0;0;38,4204;16,6693;1,06424;40,3101;3,28049;0,896896;28,511;1;8;Faro
1688;2018;Viseu Dão Lafões;901;Aguiar da Beira;Concelho;0;0;0;245,525;8,79225;6,4717;301,579;21,9086;7,07176;369,522;1;9;Guarda
1689;2018;Área Metropolitana do Porto;1317;Vila Nova de Gaia;Concelho;0,6;37,5367;0,8;46,6427;104,804;1,08515;50,4325;2,93935;1,05675;52,1236;1;13;Porto
1690;2018;Região de Aveiro;103;Anadia;Concelho;1;109,583;0;49,8346;8,87655;1,34115;66,7796;7,15249;1,54051;67,2468;1;1;Aveiro
1691;2018;Médio Tejo;1417;Sardoal;Zona B;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
1692;2018;Alto Alentejo;1201;Alter do Chão;Zona B;0;0;0;0;0;0;0;0;0;0;1;12;Portalegre
1693;2018;Beira Baixa;507;Penamacor;Zona A;0;0;0;0;0;0;0;0;0;0;1;5;Castelo Branco
1694;2018;Lezíria do Tejo;1416;Santarém;Zona A;0;0;0;20,0737;4,42119;0,694501;19,4984;5,85673;1,02329;24,9453;1;14;Santarém
1695;2018;Alentejo Central;712;Vendas Novas;Concelho;0;0;0;50,4006;4,38801;1,54341;95,4697;13,6832;0,94281;54,5894;1;7;Évora
1696;2018;Alentejo Litoral;1509;Santiago do Cacém;Zona B;0;0;0;126,721;10,4142;2,01626;67,7192;10,3821;1,81002;82,1919;1;15;Setúbal
1697;2018;Baixo Alentejo;214;Vidigueira;Zona C;0;0;0;18,9394;1,34478;2,74522;26,8992;26,768;2,85105;20,5684;1;2;Beja
1698;2018;Cávado;303;Braga;Zona B;0;0;0;0;0;0;0;0;0;0;1;3;Braga
1699;2018;Lezíria do Tejo;1416;Santarém;Zona B;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
1700;2018;Baixo Alentejo;206;Castro Verde;Concelho;0;0;0;56,4731;1,93862;2,87619;87,1778;48,8571;2,59547;60,7759;1;2;Beja
1701;2018;Região de Coimbra;617;Vila Nova de Poiares;Zona C;0;0;0;95,7537;3,29373;5,3421;104,875;18,1579;5,42008;117,547;1;6;Coimbra
1702;2018;Região de Coimbra;613;Penacova;Zona A;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
1703;2018;Algarve;813;Silves;Zona A;0;0;0;0;0;0;0;0;0;0;1;8;Faro
1704;2018;Viseu Dão Lafões;1806;Mangualde;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
1705;2018;Alto Tâmega;1713;Vila Pouca de Aguiar;Concelho;0;0;0,6;200,691;19,7505;2,32655;222,264;17,3981;2,79262;270,127;1;17;Vila Real
1706;2018;Viseu Dão Lafões;1810;Oliveira de Frades;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
1707;2018;Área Metropolitana do Porto;1313;Póvoa de Varzim;Zona B;0;0;0;27,2943;4,57961;0,628825;30,8097;1,33978;0,765409;36,2999;1;13;Porto
1708;2018;Beira Baixa;507;Penamacor;Concelho;0;0;0;54,9801;1,85877;2,28369;58,4097;19,383;2,50131;73,7371;1;5;Castelo Branco
1709;2018;Médio Tejo;1417;Sardoal;Concelho;0;0;0;47,167;1,0708;1,77143;67,0898;9,41429;2,23319;80,0262;1;14;Santarém
1710;2018;Alentejo Central;707;Mora;Zona A;0;0;0;0;0;0;0;0;0;0;1;7;Évora
1711;2018;Oeste;1001;Alcobaça;Concelho;2;113,45;0;62,4328;27,0913;2,27734;67,2256;13,8279;2,44133;73,5863;1;10;Leiria
1712;2018;Oeste;1101;Alenquer;Zona A;0;0;0;0;0;0;0;0;0;0;1;11;Lisboa
1713;2018;Viseu Dão Lafões;1817;Sátão;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
1714;2018;Beiras e Serra da Estrela;904;Figueira de Castelo Rodrigo;Zona A;0;0;0;0;0;0;0;0;0;0;1;9;Guarda
1715;2018;Região de Leiria;1015;Pombal;Concelho;0;0;1,33333;58,9926;24,0288;2,3783;77,889;11,414;2,52174;80,0235;1;10;Leiria
1716;2018;Alto Minho;1607;Ponte de Lima;Zona B;0;0;0;0;0;0;0;0;0;0;1;16;Viana do Castelo
1717;2018;Douro;1801;Armamar;Zona B;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
1718;2018;Ave;311;Vieira do Minho;Zona A;0;0;0;0;0;0;0;0;0;0;1;3;Braga
1719;2018;Oeste;1113;Torres Vedras;Zona C;0;0;0;87,6883;38,2178;1,99095;101,639;10,2725;1,97924;115,026;1;11;Lisboa
1720;2018;Região de Leiria;1002;Alvaiázere;Zona C;0;0;0;11,9304;0,488031;0,699831;13,8193;6,52761;0,80266;23,5475;1;10;Leiria
1721;2018;Lezíria do Tejo;1404;Alpiarça;Concelho;0;0;0;114,345;8,59761;3,36507;184,119;21,5606;2,19897;97,3016;1;14;Santarém
1722;2018;Alto Alentejo;1206;Crato;Concelho;0;0;0;57,9741;1,59672;2,88919;100,346;18,8936;3,15204;96,7812;1;12;Portalegre
1723;2018;Região de Coimbra;612;Pampilhosa da Serra;Concelho;0;0;2;325,826;9,17837;6,70909;478,865;26,1091;6,04164;401,554;1;6;Coimbra
1724;2018;Beiras e Serra da Estrela;905;Fornos de Algodres;Zona A;0;0;0;0;0;0;0;0;0;0;1;9;Guarda
1725;2018;Médio Tejo;1413;Mação;Zona B;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
1726;2018;Área Metropolitana do Porto;107;Espinho;Zona C;0;0;0;97,8533;2,04939;1,85119;95,3687;1,24206;2,40381;130,289;1;1;Aveiro
1727;2018;Região de Aveiro;101;Águeda;Zona A;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
1728;2018;Oeste;1006;Caldas da Rainha;Concelho;0;0;0;57,2771;17,85;2,25327;59,5717;12,4468;2,27042;90,1105;1;10;Leiria
1729;2018;Alto Alentejo;1215;Sousel;Zona A;0;0;0;0;0;0;0;0;0;0;1;12;Portalegre
1730;2018;Viseu Dão Lafões;1817;Sátão;Zona C;0;0;0;37,4448;2,06657;1,73961;48,0458;11,9206;1,85506;65,4918;1;18;Viseu
1731;2018;Alentejo Central;714;Vila Viçosa;Zona A;0;0;0;0;0;0;0;0;0;0;1;7;Évora
1732;2018;Viseu Dão Lafões;1822;Vila Nova de Paiva;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
1733;2018;Região de Aveiro;103;Anadia;Zona C;0;0;0;57,6028;8,12032;1,35852;71,1673;7,61485;1,63656;77,0087;1;1;Aveiro
1734;2018;Douro;403;Carrazeda de Ansiães;Concelho;0;0;0;280,234;7,91907;5,47267;269,063;23,8135;5,10251;286,415;1;4;Bragança
1735;2018;Douro;1812;Penedono;Zona C;0;0;0;29,8075;0,51106;1,2;45,2036;19,9167;1,31312;56,0863;1;18;Viseu
1736;2018;Terras de Trás-os-Montes;406;Miranda do douro;Zona C;0;0;0;173,978;7,21346;3,00345;181,292;30,0334;3,13454;182,338;1;4;Bragança
1737;2018;Região de Coimbra;614;Penela;Concelho;0;0;0;298,767;11,5702;4,10862;311,535;14,7313;3,79681;262,414;1;6;Coimbra
1738;2018;Área Metropolitana de Lisboa;1110;Oeiras;Concelho;0;0;0;44,7619;58,3004;0,90758;46,3147;0,803001;0,86516;48,9116;1;11;Lisboa
1739;2018;Médio Tejo;1408;Constância;Zona C;0;0;0;34,2412;1,32465;1,05085;66,7342;11,1017;0,407768;30,2933;1;14;Santarém
1740;2018;Douro;1815;São João da Pesqueira;Zona C;0;0;0;108,962;4,93923;1,5061;141,783;15,3914;1,58992;114,693;1;18;Viseu
1741;2018;Oeste;1108;Lourinhã;Concelho;0;0;0;52,4981;7,32384;1,01801;51,926;12,5267;1,22251;77,7692;1;11;Lisboa
1742;2018;Oeste;1112;Sobral de Monte Agraço;Zona B;0;0;0;0;0;0;0;0;0;0;1;11;Lisboa
1743;2018;Região de Aveiro;115;Ovar;Concelho;0;0;0,5;47,0562;19,9117;1,01343;57,464;5,2938;1,09111;63,4664;1;1;Aveiro
1744;2018;Viseu Dão Lafões;901;Aguiar da Beira;Zona A;0;0;0;0;0;0;0;0;0;0;1;9;Guarda
1745;2018;Área Metropolitana de Lisboa;1116;Odivelas;Zona B;0;0;0;57,6638;20,6628;1,51818;60,858;1,29477;1,65115;70,6896;1;11;Lisboa
1746;2018;Beiras e Serra da Estrela;907;Guarda;Concelho;0;0;1,6;19,6755;6,39971;0,865722;26,4466;10,8741;0,936101;30,3947;1;9;Guarda
1747;2018;Douro;1819;Tabuaço;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
1748;2018;Terras de Trás-os-Montes;402;Bragança;Concelho;0;0;0;104,342;22,0873;2,76763;119,654;18,4652;2,42453;121,569;1;4;Bragança
1749;2018;Área Metropolitana de Lisboa;1506;Moita;Zona B;0;0;0;21,394;3,03467;0,515394;25,4907;0,918026;0,432093;27,8358;1;15;Setúbal
1750;2018;Região de Coimbra;601;Arganil;Zona B;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
1751;2018;Região de Coimbra;606;Góis;Zona C;0;0;1,4;469,018;10,1778;6,72;551,959;19,62;6,45976;554,053;1;6;Coimbra
1752;2018;Terras de Trás-os-Montes;401;Alfândega da Fé;Zona B;0;0;0;0;0;0;0;0;0;0;1;4;Bragança
1753;2018;Área Metropolitana de Lisboa;1115;Amadora;Zona B;0;0;0;20,6279;5,72551;0,34222;28,9846;0,684878;0,61659;41,5548;1;11;Lisboa
1754;2018;Região de Leiria;1003;Ansião;Concelho;0;0;0;14,3336;1,21274;0,402062;25,9141;8,64948;0,520598;33,4328;1;10;Leiria
1755;2018;Área Metropolitana de Lisboa;1114;Vila Franca de Xira;Zona B;2;130,483;1,33333;55,5981;40,1894;1,12069;80,3428;3,82009;1,4341;138,134;1;11;Lisboa
1756;2018;Lezíria do Tejo;1412;Golegã;Zona B;0;0;0;139,378;6,20313;3,99051;130,278;32,5415;3,62132;201,645;1;14;Santarém
1757;2018;Alto Tâmega;1706;Montalegre;Zona C;0,833333;1012,3;3,16667;165,613;11,96;3,2188;211,631;28,7698;3,6672;207,187;1;17;Vila Real
1758;2018;Douro;1704;Mesão Frio;Zona C;0;0;0;114,746;2,01872;0,97619;116,2;9,7619;1,23954;146,281;1;17;Vila Real
1759;2018;Terras de Trás-os-Montes;410;Vila Flor;Zona B;0;0;0;0;0;0;0;0;0;0;1;4;Bragança
1760;2018;Alto Minho;1606;Ponte da Barca;Zona A;0;0;0;0;0;0;0;0;0;0;1;16;Viana do Castelo
1761;2018;Alto Tâmega;1712;Valpaços;Concelho;0;0;0;106,756;9,27044;2,33333;176,733;13,2308;2,21217;168,908;1;17;Vila Real
1762;2018;Beiras e Serra da Estrela;911;Sabugal;Concelho;1;10;4;59,8056;4,22299;2,94096;82,045;18,7897;2,98665;77,5656;1;9;Guarda
1763;2018;Alto Minho;1602;Caminha;Zona B;0;0;0;266,193;2,38785;2,8;307,562;14,8;3,14635;350,84;1;16;Viana do Castelo
1764;2018;Área Metropolitana de Lisboa;1111;Sintra;Concelho;0;0;0;43,437;72,8442;1,14358;47,6612;2,0423;1,24558;60,0202;1;11;Lisboa
1765;2018;Ave;312;Vila Nova de Famalicão;Zona A;0;0;0;0;0;0;0;0;0;0;1;3;Braga
1766;2018;Terras de Trás-os-Montes;407;Mirandela;Zona A;0;0;0;0;0;0;0;0;0;0;1;4;Bragança
1767;2018;Área Metropolitana de Lisboa;1506;Moita;Zona A;0;0;0;0;0;0;0;0;0;0;1;15;Setúbal
1768;2018;Beira Baixa;507;Penamacor;Zona B;0;0;0;0;0;0;0;0;0;0;1;5;Castelo Branco
1769;2018;Região de Leiria;1015;Pombal;Zona C;0;0;1,33333;74,8465;22,9284;2,34749;86,9055;12,2653;2,42956;95,872;1;10;Leiria
1770;2018;Alentejo Central;708;Mourão;Zona C;0;0;0;19,1083;0,488631;2,58461;26,0177;25,3077;4,07354;67,931;1;7;Évora
1771;2018;Baixo Alentejo;208;Ferreira do Alentejo;Zona B;0;0;0;34,8518;1,80673;1,04271;41,0156;17,3809;1,13026;54,386;1;2;Beja
1772;2018;Alto Minho;1607;Ponte de Lima;Zona C;0;0;0;120,073;24,0291;4,56853;143,323;17,2139;4,29252;128,378;1;16;Viana do Castelo
1773;2018;Beiras e Serra da Estrela;907;Guarda;Zona A;0;0;0;18,1571;3,50973;0,604278;20,1054;3,58289;0,831025;29,706;1;9;Guarda
1774;2018;Alto Minho;1604;Monção;Zona B;0;0;0;0;0;0;0;0;0;0;1;16;Viana do Castelo
1775;2018;Oeste;1011;Nazaré;Zona B;0;0;0;43,3236;1,38381;1,28125;47,4422;4,6875;0,896045;39,0272;1;10;Leiria
1776;2018;Área Metropolitana de Lisboa;1115;Amadora;Zona A;0;0;0;15,7452;6,00861;0,34056;17,9176;0,372767;0,406064;21,9251;1;11;Lisboa
1777;2018;Douro;1711;Santa Marta de Penaguião;Zona B;0;0;0;0;0;0;0;0;0;0;1;17;Vila Real
1778;2018;Região de Coimbra;611;Oliveira do Hospital;Zona A;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
1779;2018;Região de Aveiro;105;Aveiro;Zona A;0;0;0;23,6808;8,70406;0,497485;26,3965;1,98329;0,588054;27,3345;1;1;Aveiro
1780;2018;Douro;1708;Peso da Régua;Zona A;0;0;0;0;0;0;0;0;0;0;1;17;Vila Real
1781;2018;Médio Tejo;1408;Constância;Concelho;0;0;0;34,2412;1,32465;1,05085;66,7342;11,1017;0,407768;30,2933;1;14;Santarém
1782;2018;Oeste;1011;Nazaré;Zona A;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
1783;2018;Alto Alentejo;1207;Elvas;Concelho;0;0;0;47,1768;10,8135;1,11474;61,1383;22,6818;0,828489;72,7689;1;12;Portalegre
1784;2018;Oeste;1101;Alenquer;Concelho;1;51;0;108,034;35,6013;2,72542;149,339;14,9351;2,69291;151,825;1;11;Lisboa
1785;2018;Alto Tâmega;1703;Chaves;Zona C;0;0;0;248,335;33,9133;4,43129;249,709;20,748;4,41977;234,979;1;17;Vila Real
1786;2018;Médio Tejo;509;Sertã;Zona C;0;0;0;265,782;14,997;8,53719;305,984;16,3678;7,77661;252,27;1;5;Castelo Branco
1787;2018;Alto Tâmega;1706;Montalegre;Zona B;0;0;0;0;0;0;0;0;0;0;1;17;Vila Real
1788;2018;Região de Leiria;1013;Pedrógão Grande;Zona B;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
1789;2018;Região de Coimbra;616;Tábua;Zona C;0;0;0;154,515;9,11751;3,02515;206,8;18,7914;3,21025;212,837;1;6;Coimbra
1790;2018;Lezíria do Tejo;1415;Salvaterra de Magos;Zona A;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
1791;2018;Baixo Alentejo;205;Beja;Zona C;0;0;0;47,9994;8,24608;1,90687;54,4071;26,1139;1,76631;62,8337;1;2;Beja
1792;2018;Baixo Alentejo;214;Vidigueira;Zona A;0;0;0;0;0;0;0;0;0;0;1;2;Beja
1793;2018;Região de Aveiro;115;Ovar;Zona B;0;0;0;30,2725;7,36868;0,92065;39,6737;3,96206;1,13014;55,1109;1;1;Aveiro
1794;2018;Douro;1707;Murça;Concelho;0;0;0;136,369;4,28156;2,04706;180,301;12,7882;1,86342;166,961;1;17;Vila Real
1795;2018;Região de Leiria;1015;Pombal;Zona B;0;0;0;11,3056;1,10031;2,59328;16,2657;5,61993;2,83782;25,4008;1;10;Leiria
1796;2018;Área Metropolitana do Porto;1316;Vila do Conde;Concelho;0;0;1;98,3001;51,7967;2,85781;102,484;8,1801;2,45333;116,355;1;13;Porto
1797;2018;Região de Coimbra;1808;Mortágua;Zona B;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
1798;2018;Área Metropolitana do Porto;1308;Matosinhos;Concelho;0;0;0;36,5101;43,3297;0,786758;40,0006;1,93923;0,799675;46,8048;1;13;Porto
1799;2018;Baixo Alentejo;207;Cuba;Zona C;0;0;0;16,8702;0,830892;1,53293;27,5806;31,4073;1,29248;18,4315;1;2;Beja
1800;2018;Oeste;1001;Alcobaça;Zona A;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
1801;2018;Oeste;1005;Bombarral;Zona B;0;0;0;29,4318;0,928814;0,973684;29,5833;6,3421;1,05602;40,898;1;10;Leiria
1802;2018;Viseu Dão Lafões;1816;São Pedro do Sul;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
1803;2018;Algarve;808;Loulé;Zona C;0;0;0;61,8179;24,2062;2,25661;80,3424;10,5861;2,41275;110,273;1;8;Faro
1804;2018;Algarve;810;Olhão;Zona C;0;0;0;56,9086;6,22476;1,75417;64,857;8,53663;2,31382;97,223;1;8;Faro
1805;2018;Alentejo Central;704;Estremoz;Zona A;0;0;0;0;0;0;0;0;0;0;1;7;Évora
1806;2018;Área Metropolitana de Lisboa;1109;Mafra;Zona C;0;0;0;72,5086;23,1285;1,00099;69,0427;3,93479;1,24712;83,5429;1;11;Lisboa
1807;2018;Ave;308;Guimarães;Concelho;0;0;0;40,5448;46,8022;1,28967;43,6455;8,24664;1,26207;50,2761;1;3;Braga
1808;2018;Beiras e Serra da Estrela;904;Figueira de Castelo Rodrigo;Concelho;0;0;5;129,009;5,10332;2,59701;139,944;25,1269;2,82663;135,722;1;9;Guarda
1809;2018;Alentejo Central;714;Vila Viçosa;Concelho;0;0;0;25,4358;3,00894;0,67039;47,5149;13,0685;0,668239;43,3974;1;7;Évora
1810;2018;Alto Alentejo;1205;Castelo de Vide;Concelho;0;0;0;59,9481;2,31818;1,51948;34,0437;15,5974;1,09717;67,4346;1;12;Portalegre
1811;2018;Beira Baixa;508;Proença-a-Nova;Zona C;2;32,0833;2;91,2268;4,67608;3,80724;114,763;16,2706;3,65584;87,5249;1;5;Castelo Branco
1812;2018;Alentejo Central;702;Arraiolos;Zona C;0;0;0;107,842;7,25017;4,08338;123,487;22,2555;3,34868;125,831;1;7;Évora
1813;2018;Algarve;803;Aljezur;Zona B;0;0;0;0;0;0;0;0;0;0;1;8;Faro
1814;2018;Ave;308;Guimarães;Zona B;0;0;0;27,0084;0,435877;1,25;38,1059;7,81985;1,08777;26,43;1;3;Braga
1815;2018;Ave;314;Vizela;Zona C;0;0;0;62,043;3,31895;0,739583;48,2778;9,92708;0,645904;36,1018;1;3;Braga
1816;2018;Área Metropolitana do Porto;1314;Santo Tirso;Zona C;0;0;0,5;77,3472;25,6934;2,20708;80,9958;9,98487;1,98077;85,9912;1;13;Porto
1817;2018;Douro;1701;Alijó;Zona A;0;0;0;0;0;0;0;0;0;0;1;17;Vila Real
1818;2018;Douro;1805;Lamego;Concelho;1;857,967;2;124,342;17,3496;1,3406;155,854;12,9759;1,38953;156,551;1;18;Viseu
1819;2018;Tâmega e Sousa;106;Castelo de Paiva;Zona C;0;0;0;105,172;8,67874;1,98177;161,762;14,2718;1,81626;158,728;1;1;Aveiro
1820;2018;Alto Tâmega;1702;Boticas;Concelho;0;0;3,25;224,957;8,4404;4,63917;297,186;23,1134;4,16058;269,476;1;17;Vila Real
1821;2018;Lezíria do Tejo;1103;Azambuja;Zona C;0;0;0;38,4929;6,50664;1,17444;42,389;14,3721;1,37796;63,0359;1;11;Lisboa
1822;2018;Lezíria do Tejo;1414;Rio Maior;Zona B;0;0;0;48,8184;4,42618;1,91868;52,3239;4,08205;3,14536;95,07;1;14;Santarém
1823;2018;Algarve;814;Tavira;Zona B;0;0;0;48,9978;8,4079;0,837817;71,9986;8,72338;0,922234;45,9152;1;8;Faro
1824;2018;Alentejo Central;703;Borba;Zona C;0;0;0;22,1765;0,438051;1,91438;34,9607;18,9079;1,76753;33,9832;1;7;Évora
1825;2018;Médio Tejo;1418;Tomar;Zona C;1;127,892;1;115,942;16,0058;2,68447;127,558;13,3758;2,81401;139,835;1;14;Santarém
1826;2018;Terras de Trás-os-Montes;405;Macedo de Cavaleiros;Zona A;0;0;0;0;0;0;0;0;0;0;1;4;Bragança
1827;2018;Área Metropolitana de Lisboa;1507;Montijo;Zona B;0;0;0;28,1788;6,07303;0,650264;30,0502;2,15454;0,940139;44,7673;1;15;Setúbal
1828;2018;Beira Baixa;508;Proença-a-Nova;Concelho;2;32,0833;2;91,2268;4,67608;3,80724;114,763;16,2706;3,65584;87,5249;1;5;Castelo Branco
1829;2018;Alentejo Litoral;1509;Santiago do Cacém;Zona C;0;0;1;104,678;13,4746;3,7439;179,121;41,2195;3,37782;133,211;1;15;Setúbal
1830;2018;Terras de Trás-os-Montes;401;Alfândega da Fé;Zona A;0;0;0;0;0;0;0;0;0;0;1;4;Bragança
1831;2018;Alentejo Central;711;Reguengos de Monsaraz;Zona A;0;0;0;0;0;0;0;0;0;0;1;7;Évora
1832;2018;Baixo Alentejo;203;Alvito;Zona A;0;0;0;0;0;0;0;0;0;0;1;2;Beja
1833;2018;Baixo Alentejo;208;Ferreira do Alentejo;Concelho;0,666667;66;0;53,2907;7,71393;1,99292;51,0618;24,5386;1,96204;53,7804;1;2;Beja
1834;2018;Médio Tejo;1418;Tomar;Zona B;0;0;0;150,967;10,4013;1,75758;166,515;5,42424;1,75895;152,64;1;14;Santarém
1835;2018;Região de Aveiro;117;Sever do Vouga;Zona A;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
1836;2018;Lezíria do Tejo;1415;Salvaterra de Magos;Zona B;0;0;0;28,2789;3,28298;2,17673;36,296;18,3822;2,08346;37,1087;1;14;Santarém
1837;2018;Região de Coimbra;607;Lousã;Zona B;0;0;0;7,37333;0,194512;0,347084;18,0789;3,266;0,121416;14,2734;1;6;Coimbra
1838;2018;Região de Leiria;1007;Castanheira de Pêra;Zona B;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
1839;2018;Alentejo Central;713;Viana do Alentejo;Zona A;0;0;0;0;0;0;0;0;0;0;1;7;Évora
1840;2018;Cávado;310;Terras de Bouro;Zona B;0;0;0;0;0;0;0;0;0;0;1;3;Braga
1841;2018;Lezíria do Tejo;1409;Coruche;Zona C;0;0;2;71,1284;10,1004;1,16838;69,2888;23,2567;1,26023;70,5414;1;14;Santarém
1842;2018;Alto Alentejo;1210;Marvão;Zona C;0;0;0;5,65098;0,132414;0,316456;5,01245;11,3165;0,290835;14,6069;1;12;Portalegre
1843;2018;Alto Alentejo;1215;Sousel;Concelho;0;0;0;90,5436;4,65523;3,15611;98,794;34,6031;3,08127;121,133;1;12;Portalegre
1844;2018;Lezíria do Tejo;1414;Rio Maior;Zona C;0;0;0;63,396;6,09115;1,33412;54,9285;10,1782;1,49835;102,504;1;14;Santarém
1845;2018;Região de Coimbra;608;Mira;Zona B;1;8,15;0;1,56915;0,0184103;0,5;1,91458;9,1875;0,207141;8,34314;1;6;Coimbra
1846;2018;Região de Aveiro;110;Ílhavo;Zona C;0;0;0;68,1545;8,09834;1,83355;73,6918;6,77024;2,98637;92,6415;1;1;Aveiro
1847;2018;Algarve;812;São Brás de Alportel;Zona B;0;0;0;47,6869;1,21384;0,675;45,8933;8,225;0,867406;62,7988;1;8;Faro
1848;2018;Beira Baixa;511;Vila Velha de Ródão;Concelho;0,5;2,73333;4,5;50,3366;1,76078;1,17719;99,5942;16,2136;1,21753;116,209;1;5;Castelo Branco
1849;2018;Oeste;1113;Torres Vedras;Zona B;0;0;0;9,30059;1,5745;0,679441;20,1622;2,19768;0,5628;9,2886;1;11;Lisboa
1850;2018;Oeste;1014;Peniche;Zona B;0;0;0;42,998;3,36411;1,26389;47,0009;8,58333;1,44991;48,1082;1;10;Leiria
1851;2018;Algarve;815;Vila do Bispo;Zona C;0;0;0;90,1935;7,36362;3,16185;151,413;12,7186;2,86361;109,438;1;8;Faro
1852;2018;Alto Alentejo;1213;Ponte de Sor;Zona B;0;0;0;0,664224;0,052086;0,0540541;3,92568;6,63514;0,12958;5,39619;1;12;Portalegre
1853;2018;Médio Tejo;1413;Mação;Concelho;0;0;2,66667;41,7783;2,73958;1,27381;34,0489;8,74405;1,53232;62,576;1;14;Santarém
1854;2018;Área Metropolitana do Porto;1318;Trofa;Zona B;0;0;0;66,7633;12,9911;0,834906;69,9095;6,14151;0,573794;49,2528;1;13;Porto
1855;2018;Algarve;816;Vila Real de Santo António;Zona B;0;0;0;49,6734;4,57237;2,03425;64,1557;7,10916;2,22006;75,2358;1;8;Faro
1856;2018;Tâmega e Sousa;1804;Cinfães;Zona C;0;0;2;186,536;7,15775;2,51758;187,068;13,4294;2,66754;216,652;1;18;Viseu
1857;2018;Área Metropolitana de Lisboa;1502;Alcochete;Zona A;0;0;0;0;0;0;0;0;0;0;1;15;Setúbal
1858;2018;Região de Coimbra;614;Penela;Zona B;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
1859;2018;Lezíria do Tejo;1412;Golegã;Zona A;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
1860;2018;Área Metropolitana do Porto;1310;Paredes;Zona B;0;0;0;43,3862;7,31679;0,813725;44,6656;6,12772;0,886098;53,1648;1;13;Porto
1861;2018;Região de Coimbra;604;Condeixa-a-Nova;Zona C;0;0;0;45,6378;3,40288;1,48103;56,6591;10,3534;1,55346;70,7175;1;6;Coimbra
1862;2018;Alto Tâmega;1706;Montalegre;Zona A;0;0;0;0;0;0;0;0;0;0;1;17;Vila Real
1863;2018;Área Metropolitana do Porto;1315;Valongo;Zona B;0;0;0;36,07;20,5284;0,601204;39,1683;5,70049;0,649626;39,5037;1;13;Porto
1864;2018;Área Metropolitana de Lisboa;1111;Sintra;Zona B;0;0;0;54,0268;25,1368;1,04917;60,1349;1,34735;1,08859;65,6941;1;11;Lisboa
1865;2018;Região de Coimbra;615;Soure;Zona A;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
1866;2018;Oeste;1005;Bombarral;Zona A;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
1867;2018;Baixo Alentejo;210;Moura;Zona C;0;0;0;29,3771;1,53088;1,10321;42,8353;22,1412;1,44929;34,4669;1;2;Beja
